1160	Rv1139c	chr	-	1266484	1266985	1266484	1266985	1	1266484,	1266985,	0	-	a	a	0
1161	Rv1140	chr	+	1267346	1268195	1267346	1268195	1	1267346,	1268195,	0	-	a	a	0
1162	Rv1141c	chr	-	1268202	1269009	1268202	1269009	1	1268202,	1269009,	0	echA11	a	a	0
1163	Rv1142c	chr	-	1269151	1269958	1269151	1269958	1	1269151,	1269958,	0	echA10	a	a	0
1164	Rv1143	chr	+	1270061	1271144	1270061	1271144	1	1270061,	1271144,	0	mcr	a	a	0
1165	Rv1144	chr	+	1271155	1271908	1271155	1271908	1	1271155,	1271908,	0	-	a	a	0
1166	Rv1145	chr	+	1272422	1273334	1272422	1273334	1	1272422,	1273334,	0	mmpL13a	a	a	0
1167	Rv1146	chr	+	1273354	1274767	1273354	1274767	1	1273354,	1274767,	0	mmpL13b	a	a	0
1168	Rv1147	chr	+	1274899	1275550	1274899	1275550	1	1274899,	1275550,	0	-	a	a	0
1169	Rv1148c	chr	-	1276299	1277748	1276299	1277748	1	1276299,	1277748,	0	-	a	a	0
1170	Rv1149	chr	+	1277892	1278300	1277892	1278300	1	1277892,	1278300,	0	-	a	a	0
1171	Rv1151c	chr	-	1278903	1279617	1278903	1279617	1	1278903,	1279617,	0	-	a	a	0
1172	Rv1152	chr	+	1279654	1280020	1279654	1280020	1	1279654,	1280020,	0	-	a	a	0
1173	Rv1153c	chr	-	1279997	1280846	1279997	1280846	1	1279997,	1280846,	0	omt	a	a	0
1174	Rv1154c	chr	-	1280842	1281484	1280842	1281484	1	1280842,	1281484,	0	-	a	a	0
1175	Rv1155	chr	+	1281428	1281872	1281428	1281872	1	1281428,	1281872,	0	-	a	a	0
1176	Rv1156	chr	+	1282305	1282893	1282305	1282893	1	1282305,	1282893,	0	-	a	a	0
1177	Rv1157c	chr	-	1283055	1284171	1283055	1284171	1	1283055,	1284171,	0	-	a	a	0
1178	Rv1158c	chr	-	1284178	1284862	1284178	1284862	1	1284178,	1284862,	0	-	a	a	0
1179	Rv1159	chr	+	1284991	1286287	1284991	1286287	1	1284991,	1286287,	0	pimE	a	a	0
1180	Rv1159A	chr	-	1286283	1286568	1286283	1286568	1	1286283,	1286568,	0	phhB	a	a	0
1181	Rv1160	chr	+	1286594	1287020	1286594	1287020	1	1286594,	1287020,	0	mutT2	a	a	0
1182	Rv1161	chr	+	1287327	1291026	1287327	1291026	1	1287327,	1291026,	0	narG	a	a	0
1183	Rv1162	chr	+	1291064	1292741	1291064	1292741	1	1291064,	1292741,	0	narH	a	a	0
1184	Rv1163	chr	+	1292797	1293403	1292797	1293403	1	1292797,	1293403,	0	narJ	a	a	0
1185	Rv1164	chr	+	1293405	1294146	1293405	1294146	1	1293405,	1294146,	0	narI	a	a	0
1186	Rv1165	chr	+	1294167	1296054	1294167	1296054	1	1294167,	1296054,	0	typA	a	a	0
1187	Rv1166	chr	+	1296151	1298059	1296151	1298059	1	1296151,	1298059,	0	lpqW	a	a	0
1188	Rv1167c	chr	-	1298086	1298692	1298086	1298692	1	1298086,	1298692,	0	-	a	a	0
1189	Rv1168c	chr	-	1298763	1299804	1298763	1299804	1	1298763,	1299804,	0	PPE17	a	a	0
1190	Rv1169c	chr	-	1299821	1300124	1299821	1300124	1	1299821,	1300124,	0	PE11	a	a	0
1191	Rv1170	chr	+	1300303	1301215	1300303	1301215	1	1300303,	1301215,	0	mshB	a	a	0
1192	Rv1171	chr	+	1301306	1301747	1301306	1301747	1	1301306,	1301747,	0	-	a	a	0
1193	Rv1172c	chr	-	1301754	1302681	1301754	1302681	1	1301754,	1302681,	0	PE12	a	a	0
1194	Rv1173	chr	+	1302930	1305501	1302930	1305501	1	1302930,	1305501,	0	fbiC	a	a	0
1195	Rv1174c	chr	-	1305668	1306001	1305668	1306001	1	1305668,	1306001,	0	TB8.4	a	a	0
1196	Rv1175c	chr	-	1306201	1308226	1306201	1308226	1	1306201,	1308226,	0	fadH	a	a	0
1197	Rv1176c	chr	-	1308222	1308792	1308222	1308792	1	1308222,	1308792,	0	-	a	a	0
1198	Rv1177	chr	+	1309004	1309331	1309004	1309331	1	1309004,	1309331,	0	fdxC	a	a	0
1199	Rv1178	chr	+	1309363	1310452	1309363	1310452	1	1309363,	1310452,	0	-	a	a	0
1200	Rv1179c	chr	-	1310479	1313299	1310479	1313299	1	1310479,	1313299,	0	-	a	a	0
1201	Rv1180	chr	+	1313724	1315191	1313724	1315191	1	1313724,	1315191,	0	pks3	a	a	0
1202	Rv1181	chr	+	1315233	1319982	1315233	1319982	1	1315233,	1319982,	0	pks4	a	a	0
1203	Rv1182	chr	+	1320034	1321453	1320034	1321453	1	1320034,	1321453,	0	papA3	a	a	0
1204	Rv1183	chr	+	1321519	1324528	1321519	1324528	1	1321519,	1324528,	0	mmpL10	a	a	0
1205	Rv1184c	chr	-	1324531	1325611	1324531	1325611	1	1324531,	1325611,	0	-	a	a	0
1206	Rv1185c	chr	-	1325775	1327512	1325775	1327512	1	1325775,	1327512,	0	fadD21	a	a	0
1207	Rv1186c	chr	-	1327688	1329305	1327688	1329305	1	1327688,	1329305,	0	-	a	a	0
1208	Rv1187	chr	+	1329389	1331021	1329389	1331021	1	1329389,	1331021,	0	rocA	a	a	0
1209	Rv1188	chr	+	1331020	1332010	1331020	1332010	1	1331020,	1332010,	0	-	a	a	0
1210	Rv1189	chr	+	1332091	1332964	1332091	1332964	1	1332091,	1332964,	0	sigI	a	a	0
1211	Rv1190	chr	+	1332979	1333858	1332979	1333858	1	1332979,	1333858,	0	-	a	a	0
1212	Rv1191	chr	+	1333930	1334845	1333930	1334845	1	1333930,	1334845,	0	-	a	a	0
1213	Rv1192	chr	+	1334926	1335754	1334926	1335754	1	1334926,	1335754,	0	-	a	a	0
1214	Rv1193	chr	+	1335793	1337215	1335793	1337215	1	1335793,	1337215,	0	fadD36	a	a	0
1215	Rv1194c	chr	-	1337247	1338513	1337247	1338513	1	1337247,	1338513,	0	-	a	a	0
1216	Rv1195	chr	+	1339002	1339302	1339002	1339302	1	1339002,	1339302,	0	PE13	a	a	0
1217	Rv1196	chr	+	1339348	1340524	1339348	1340524	1	1339348,	1340524,	0	PPE18	a	a	0
1218	Rv1197	chr	+	1340658	1340955	1340658	1340955	1	1340658,	1340955,	0	esxK	a	a	0
1219	Rv1198	chr	+	1341005	1341290	1341005	1341290	1	1341005,	1341290,	0	esxL	a	a	0
1220	Rv1199c	chr	-	1341357	1342605	1341357	1342605	1	1341357,	1342605,	0	-	a	a	0
1221	Rv1200	chr	+	1342941	1344219	1342941	1344219	1	1342941,	1344219,	0	-	a	a	0
1222	Rv1201c	chr	-	1344215	1345169	1344215	1345169	1	1344215,	1345169,	0	-	a	a	0
1223	Rv1202	chr	+	1345259	1346324	1345259	1346324	1	1345259,	1346324,	0	dapE	a	a	0
1224	Rv1203c	chr	-	1346320	1346905	1346320	1346905	1	1346320,	1346905,	0	-	a	a	0
1225	Rv1204c	chr	-	1346935	1348624	1346935	1348624	1	1346935,	1348624,	0	-	a	a	0
1226	Rv1205	chr	+	1348718	1349282	1348718	1349282	1	1348718,	1349282,	0	-	a	a	0
1227	Rv1206	chr	+	1349331	1351125	1349331	1351125	1	1349331,	1351125,	0	fadD6	a	a	0
1228	Rv1207	chr	+	1351190	1352147	1351190	1352147	1	1351190,	1352147,	0	folP2	a	a	0
1229	Rv1208	chr	+	1352143	1353118	1352143	1353118	1	1352143,	1353118,	0	-	a	a	0
1230	Rv1209	chr	+	1353156	1353525	1353156	1353525	1	1353156,	1353525,	0	-	a	a	0
1231	Rv1210	chr	+	1353521	1354136	1353521	1354136	1	1353521,	1354136,	0	tagA	a	a	0
1232	Rv1211	chr	+	1354242	1354470	1354242	1354470	1	1354242,	1354470,	0	-	a	a	0
1233	Rv1212c	chr	-	1354497	1355661	1354497	1355661	1	1354497,	1355661,	0	-	a	a	0
1234	Rv1213	chr	+	1355835	1357050	1355835	1357050	1	1355835,	1357050,	0	glgC	a	a	0
1235	Rv1214c	chr	-	1357292	1357625	1357292	1357625	1	1357292,	1357625,	0	PE14	a	a	0
1236	Rv1215c	chr	-	1357758	1359444	1357758	1359444	1	1357758,	1359444,	0	-	a	a	0
1237	Rv1216c	chr	-	1359471	1360146	1359471	1360146	1	1359471,	1360146,	0	-	a	a	0
1238	Rv1217c	chr	-	1360154	1361801	1360154	1361801	1	1360154,	1361801,	0	-	a	a	0
1239	Rv1218c	chr	-	1361797	1362733	1361797	1362733	1	1361797,	1362733,	0	-	a	a	0
1240	Rv1219c	chr	-	1362722	1363361	1362722	1363361	1	1362722,	1363361,	0	-	a	a	0
1241	Rv1220c	chr	-	1363502	1364150	1363502	1364150	1	1363502,	1364150,	0	-	a	a	0
1242	Rv1221	chr	+	1364412	1365186	1364412	1365186	1	1364412,	1365186,	0	sigE	a	a	0
1243	Rv1222	chr	+	1365343	1365808	1365343	1365808	1	1365343,	1365808,	0	-	a	a	0
1244	Rv1223	chr	+	1365874	1367461	1365874	1367461	1	1365874,	1367461,	0	htrA	a	a	0
1245	Rv1224	chr	+	1367462	1367858	1367462	1367858	1	1367462,	1367858,	0	tatB	a	a	0
1246	Rv1225c	chr	-	1367890	1368721	1367890	1368721	1	1367890,	1368721,	0	-	a	a	0
1247	Rv1226c	chr	-	1368831	1370295	1368831	1370295	1	1368831,	1370295,	0	-	a	a	0
1248	Rv1227c	chr	-	1370291	1370825	1370291	1370825	1	1370291,	1370825,	0	-	a	a	0
1249	Rv1228	chr	+	1370919	1371477	1370919	1371477	1	1370919,	1371477,	0	lpqX	a	a	0
1250	Rv1229c	chr	-	1371776	1372949	1371776	1372949	1	1371776,	1372949,	0	mrp	a	a	0
1251	Rv1230c	chr	-	1372961	1374197	1372961	1374197	1	1372961,	1374197,	0	-	a	a	0
1252	Rv1231c	chr	-	1374321	1374864	1374321	1374864	1	1374321,	1374864,	0	-	a	a	0
1253	Rv1232c	chr	-	1374860	1376168	1374860	1376168	1	1374860,	1376168,	0	-	a	a	0
1254	Rv1233c	chr	-	1376229	1376826	1376229	1376826	1	1376229,	1376826,	0	-	a	a	0
1255	Rv1234	chr	+	1376975	1377503	1376975	1377503	1	1376975,	1377503,	0	-	a	a	0
1256	Rv1235	chr	+	1377523	1378930	1377523	1378930	1	1377523,	1378930,	0	lpqY	a	a	0
1257	Rv1236	chr	+	1378926	1379850	1378926	1379850	1	1378926,	1379850,	0	sugA	a	a	0
1258	Rv1237	chr	+	1379854	1380679	1379854	1380679	1	1379854,	1380679,	0	sugB	a	a	0
1259	Rv1238	chr	+	1380683	1381865	1380683	1381865	1	1380683,	1381865,	0	sugC	a	a	0
1260	Rv1239c	chr	-	1381941	1383042	1381941	1383042	1	1381941,	1383042,	0	corA	a	a	0
1261	Rv1240	chr	+	1383212	1384202	1383212	1384202	1	1383212,	1384202,	0	mdh	a	a	0
1262	Rv1241	chr	+	1384277	1384538	1384277	1384538	1	1384277,	1384538,	0	-	a	a	0
1263	Rv1242	chr	+	1384534	1384966	1384534	1384966	1	1384534,	1384966,	0	-	a	a	0
1264	Rv1243c	chr	-	1384988	1386677	1384988	1386677	1	1384988,	1386677,	0	PE_PGRS23	a	a	0
1265	Rv1244	chr	+	1386856	1387717	1386856	1387717	1	1386856,	1387717,	0	lpqZ	a	a	0
1266	Rv1245c	chr	-	1387797	1388628	1387797	1388628	1	1387797,	1388628,	0	-	a	a	0
1267	Rv1246c	chr	-	1388684	1388978	1388684	1388978	1	1388684,	1388978,	0	-	a	a	0
1268	Rv1247c	chr	-	1388974	1389244	1388974	1389244	1	1388974,	1389244,	0	-	a	a	0
1269	Rv1248c	chr	-	1389356	1393052	1389356	1393052	1	1389356,	1393052,	0	kgd	a	a	0
1270	Rv1249c	chr	-	1393193	1393982	1393193	1393982	1	1393193,	1393982,	0	-	a	a	0
1271	Rv1250	chr	+	1394178	1395918	1394178	1395918	1	1394178,	1395918,	0	-	a	a	0
1272	Rv1251c	chr	-	1395820	1399240	1395820	1399240	1	1395820,	1399240,	0	-	a	a	0
1273	Rv1252c	chr	-	1399295	1399904	1399295	1399904	1	1399295,	1399904,	0	lprE	a	a	0
1274	Rv1253	chr	+	1399969	1401661	1399969	1401661	1	1399969,	1401661,	0	deaD	a	a	0
1275	Rv1254	chr	+	1401657	1402809	1401657	1402809	1	1401657,	1402809,	0	-	a	a	0
1276	Rv1255c	chr	-	1402777	1403386	1402777	1403386	1	1402777,	1403386,	0	-	a	a	0
1277	Rv1256c	chr	-	1403385	1404603	1403385	1404603	1	1403385,	1404603,	0	cyp130	a	a	0
1278	Rv1257c	chr	-	1404716	1406084	1404716	1406084	1	1404716,	1406084,	0	-	a	a	0
1279	Rv1258c	chr	-	1406080	1407340	1406080	1407340	1	1406080,	1407340,	0	-	a	a	0
1280	Rv1259	chr	+	1407338	1408238	1407338	1408238	1	1407338,	1408238,	0	-	a	a	0
1281	Rv1260	chr	+	1408239	1409358	1408239	1409358	1	1408239,	1409358,	0	-	a	a	0
1282	Rv1261c	chr	-	1409483	1409933	1409483	1409933	1	1409483,	1409933,	0	-	a	a	0
1283	Rv1262c	chr	-	1409937	1410372	1409937	1410372	1	1409937,	1410372,	0	-	a	a	0
1284	Rv1263	chr	+	1410430	1411819	1410430	1411819	1	1410430,	1411819,	0	amiB2	a	a	0
1285	Rv1264	chr	+	1411893	1413087	1411893	1413087	1	1411893,	1413087,	0	-	a	a	0
1286	Rv1265	chr	+	1413259	1413940	1413259	1413940	1	1413259,	1413940,	0	-	a	a	0
1287	Rv1266c	chr	-	1413959	1415840	1413959	1415840	1	1413959,	1415840,	0	pknH	a	a	0
1288	Rv1267c	chr	-	1416180	1417347	1416180	1417347	1	1416180,	1417347,	0	embR	a	a	0
1289	Rv1268c	chr	-	1417657	1418356	1417657	1418356	1	1417657,	1418356,	0	-	a	a	0
1290	Rv1269c	chr	-	1418578	1418953	1418578	1418953	1	1418578,	1418953,	0	-	a	a	0
1291	Rv1270c	chr	-	1419013	1419748	1419013	1419748	1	1419013,	1419748,	0	lprA	a	a	0
1292	Rv1271c	chr	-	1419960	1420302	1419960	1420302	1	1419960,	1420302,	0	-	a	a	0
1293	Rv1272c	chr	-	1420409	1422305	1420409	1422305	1	1420409,	1422305,	0	-	a	a	0
1294	Rv1273c	chr	-	1422301	1424050	1422301	1424050	1	1422301,	1424050,	0	-	a	a	0
1295	Rv1274	chr	+	1424196	1424754	1424196	1424754	1	1424196,	1424754,	0	lprB	a	a	0
1296	Rv1275	chr	+	1424750	1425293	1424750	1425293	1	1424750,	1425293,	0	lprC	a	a	0
1297	Rv1276c	chr	-	1425437	1425914	1425437	1425914	1	1425437,	1425914,	0	-	a	a	0
1298	Rv1277	chr	+	1426163	1427417	1426163	1427417	1	1426163,	1427417,	0	-	a	a	0
1299	Rv1278	chr	+	1427413	1430041	1427413	1430041	1	1427413,	1430041,	0	-	a	a	0
1300	Rv1279	chr	+	1430061	1431648	1430061	1431648	1	1430061,	1431648,	0	-	a	a	0
1301	Rv1280c	chr	-	1431664	1433440	1431664	1433440	1	1431664,	1433440,	0	oppA	a	a	0
1302	Rv1281c	chr	-	1433432	1435271	1433432	1435271	1	1433432,	1435271,	0	oppD	a	a	0
1303	Rv1282c	chr	-	1435267	1436143	1435267	1436143	1	1435267,	1436143,	0	oppC	a	a	0
1304	Rv1283c	chr	-	1436139	1437117	1436139	1437117	1	1436139,	1437117,	0	oppB	a	a	0
1305	Rv1284	chr	+	1437323	1437815	1437323	1437815	1	1437323,	1437815,	0	-	a	a	0
1306	Rv1285	chr	+	1437908	1438907	1437908	1438907	1	1437908,	1438907,	0	cysD	a	a	0
1307	Rv1286	chr	+	1438906	1440751	1438906	1440751	1	1438906,	1440751,	0	cysN	a	a	0
1308	Rv1287	chr	+	1440804	1441290	1440804	1441290	1	1440804,	1441290,	0	-	a	a	0
1309	Rv1288	chr	+	1441347	1442718	1441347	1442718	1	1441347,	1442718,	0	-	a	a	0
1310	Rv1289	chr	+	1442766	1443399	1442766	1443399	1	1442766,	1443399,	0	-	a	a	0
1311	Rv1290c	chr	-	1443481	1445047	1443481	1445047	1	1443481,	1445047,	0	-	a	a	0
1312	Rv1290A	chr	+	1445057	1445372	1445057	1445372	1	1445057,	1445372,	0	-	a	a	0
1313	Rv1291c	chr	-	1445498	1445834	1445498	1445834	1	1445498,	1445834,	0	-	a	a	0
1314	Rv1292	chr	+	1446378	1448031	1446378	1448031	1	1446378,	1448031,	0	argS	a	a	0
1315	Rv1293	chr	+	1448027	1449371	1448027	1449371	1	1448027,	1449371,	0	lysA	a	a	0
1316	Rv1294	chr	+	1449374	1450700	1449374	1450700	1	1449374,	1450700,	0	thrA	a	a	0
1317	Rv1295	chr	+	1450696	1451779	1450696	1451779	1	1450696,	1451779,	0	thrC	a	a	0
1318	Rv1296	chr	+	1451996	1452947	1451996	1452947	1	1451996,	1452947,	0	thrB	a	a	0
1319	Rv1297	chr	+	1453203	1455012	1453203	1455012	1	1453203,	1455012,	0	rho	a	a	0
1320	Rv1298	chr	+	1455162	1455405	1455162	1455405	1	1455162,	1455405,	0	rpmE	a	a	0
1321	Rv1299	chr	+	1455494	1456568	1455494	1456568	1	1455494,	1456568,	0	prfA	a	a	0
1322	Rv1300	chr	+	1456564	1457542	1456564	1457542	1	1456564,	1457542,	0	hemK	a	a	0
1323	Rv1301	chr	+	1457557	1458211	1457557	1458211	1	1457557,	1458211,	0	-	a	a	0
1324	Rv1302	chr	+	1458294	1459509	1458294	1459509	1	1458294,	1459509,	0	rfe	a	a	0
1325	Rv1303	chr	+	1459765	1460251	1459765	1460251	1	1459765,	1460251,	0	-	a	a	0
1326	Rv1304	chr	+	1460243	1460996	1460243	1460996	1	1460243,	1460996,	0	atpB	a	a	0
1327	Rv1305	chr	+	1461044	1461290	1461044	1461290	1	1461044,	1461290,	0	atpE	a	a	0
1328	Rv1306	chr	+	1461320	1461836	1461320	1461836	1	1461320,	1461836,	0	atpF	a	a	0
1329	Rv1307	chr	+	1461842	1463183	1461842	1463183	1	1461842,	1463183,	0	atpH	a	a	0
1330	Rv1308	chr	+	1463227	1464877	1463227	1464877	1	1463227,	1464877,	0	atpA	a	a	0
1331	Rv1309	chr	+	1464883	1465801	1464883	1465801	1	1464883,	1465801,	0	atpG	a	a	0
1332	Rv1310	chr	+	1465840	1467301	1465840	1467301	1	1465840,	1467301,	0	atpD	a	a	0
1333	Rv1311	chr	+	1467314	1467680	1467314	1467680	1	1467314,	1467680,	0	atpC	a	a	0
1334	Rv1312	chr	+	1467687	1468131	1467687	1468131	1	1467687,	1468131,	0	-	a	a	0
1335	Rv1313c	chr	-	1468170	1469505	1468170	1469505	1	1468170,	1469505,	0	-	a	a	0
1336	Rv1314c	chr	-	1469670	1470252	1469670	1470252	1	1469670,	1470252,	0	-	a	a	0
1337	Rv1315	chr	+	1470320	1471577	1470320	1471577	1	1470320,	1471577,	0	murA	a	a	0
1338	Rv1316c	chr	-	1477133	1477631	1477133	1477631	1	1477133,	1477631,	0	ogt	a	a	0
1339	Rv1317c	chr	-	1477627	1479118	1477627	1479118	1	1477627,	1479118,	0	alkA	a	a	0
1340	Rv1318c	chr	-	1479198	1480824	1479198	1480824	1	1479198,	1480824,	0	-	a	a	0
1341	Rv1319c	chr	-	1480893	1482501	1480893	1482501	1	1480893,	1482501,	0	-	a	a	0
1342	Rv1320c	chr	-	1482513	1484217	1482513	1484217	1	1482513,	1484217,	0	-	a	a	0
1343	Rv1321	chr	+	1484278	1484959	1484278	1484959	1	1484278,	1484959,	0	-	a	a	0
1344	Rv1322	chr	+	1484981	1485278	1484981	1485278	1	1484981,	1485278,	0	-	a	a	0
1345	Rv1322A	chr	-	1485312	1485771	1485312	1485771	1	1485312,	1485771,	0	-	a	a	0
1346	Rv1323	chr	+	1485861	1487031	1485861	1487031	1	1485861,	1487031,	0	fadA4	a	a	0
1347	Rv1324	chr	+	1487160	1488075	1487160	1488075	1	1487160,	1488075,	0	-	a	a	0
1348	Rv1325c	chr	-	1488153	1489965	1488153	1489965	1	1488153,	1489965,	0	PE_PGRS24	a	a	0
1349	Rv1326c	chr	-	1490116	1492312	1490116	1492312	1	1490116,	1492312,	0	glgB	a	a	0
1350	Rv1327c	chr	-	1492319	1494425	1492319	1494425	1	1492319,	1494425,	0	glgE	a	a	0
1351	Rv1328	chr	+	1494563	1497155	1494563	1497155	1	1494563,	1497155,	0	glgP	a	a	0
1352	Rv1329c	chr	-	1497194	1499189	1497194	1499189	1	1497194,	1499189,	0	dinG	a	a	0
1353	Rv1330c	chr	-	1499212	1500559	1499212	1500559	1	1499212,	1500559,	0	-	a	a	0
1354	Rv1331	chr	+	1500660	1500966	1500660	1500966	1	1500660,	1500966,	0	clpS	a	a	0
1355	Rv1332	chr	+	1500925	1501582	1500925	1501582	1	1500925,	1501582,	0	-	a	a	0
1356	Rv1333	chr	+	1501598	1502633	1501598	1502633	1	1501598,	1502633,	0	-	a	a	0
1357	Rv1334	chr	+	1502640	1503081	1502640	1503081	1	1502640,	1503081,	0	-	a	a	0
1358	Rv1335	chr	+	1503102	1503384	1503102	1503384	1	1503102,	1503384,	0	-	a	a	0
1359	Rv1336	chr	+	1503393	1504365	1503393	1504365	1	1503393,	1504365,	0	cysM	a	a	0
1360	Rv1337	chr	+	1504355	1505078	1504355	1505078	1	1504355,	1505078,	0	-	a	a	0
1361	Rv1338	chr	+	1505074	1505890	1505074	1505890	1	1505074,	1505890,	0	murI	a	a	0
1362	Rv1339	chr	+	1505916	1506738	1505916	1506738	1	1505916,	1506738,	0	-	a	a	0
1363	Rv1340	chr	+	1506754	1507534	1506754	1507534	1	1506754,	1507534,	0	rph	a	a	0
1364	Rv1341	chr	+	1507572	1508187	1507572	1508187	1	1507572,	1508187,	0	-	a	a	0
1365	Rv1342c	chr	-	1508183	1508546	1508183	1508546	1	1508183,	1508546,	0	-	a	a	0
1366	Rv1343c	chr	-	1508542	1508923	1508542	1508923	1	1508542,	1508923,	0	lprD	a	a	0
1367	Rv1344	chr	+	1508967	1509288	1508967	1509288	1	1508967,	1509288,	0	-	a	a	0
1368	Rv1345	chr	+	1509280	1510846	1509280	1510846	1	1509280,	1510846,	0	fadD33	a	a	0
1369	Rv1346	chr	+	1510845	1512006	1510845	1512006	1	1510845,	1512006,	0	fadE14	a	a	0
1370	Rv1347c	chr	-	1511972	1512605	1511972	1512605	1	1511972,	1512605,	0	-	a	a	0
1371	Rv1348	chr	+	1513046	1515626	1513046	1515626	1	1513046,	1515626,	0	-	a	a	0
1372	Rv1349	chr	+	1515622	1517362	1515622	1517362	1	1515622,	1517362,	0	-	a	a	0
1373	Rv1350	chr	+	1517490	1518234	1517490	1518234	1	1517490,	1518234,	0	fabG	a	a	0
1374	Rv1351	chr	+	1518230	1518560	1518230	1518560	1	1518230,	1518560,	0	-	a	a	0
1375	Rv1352	chr	+	1518762	1519134	1518762	1519134	1	1518762,	1519134,	0	-	a	a	0
1376	Rv1353c	chr	-	1519199	1519985	1519199	1519985	1	1519199,	1519985,	0	-	a	a	0
1377	Rv1354c	chr	-	1520004	1521876	1520004	1521876	1	1520004,	1521876,	0	-	a	a	0
1378	Rv1355c	chr	-	1521884	1524032	1521884	1524032	1	1521884,	1524032,	0	moeY	a	a	0
1379	Rv1356c	chr	-	1524028	1524820	1524028	1524820	1	1524028,	1524820,	0	-	a	a	0
1380	Rv1357c	chr	-	1525292	1526216	1525292	1526216	1	1525292,	1526216,	0	-	a	a	0
1381	Rv1358	chr	+	1526611	1530091	1526611	1530091	1	1526611,	1530091,	0	-	a	a	0
1382	Rv1359	chr	+	1530172	1530925	1530172	1530925	1	1530172,	1530925,	0	-	a	a	0
1383	Rv1360	chr	+	1531347	1532370	1531347	1532370	1	1531347,	1532370,	0	-	a	a	0
1384	Rv1361c	chr	-	1532442	1533633	1532442	1533633	1	1532442,	1533633,	0	PPE19	a	a	0
1385	Rv1362c	chr	-	1533947	1534610	1533947	1534610	1	1533947,	1534610,	0	-	a	a	0
1386	Rv1363c	chr	-	1534606	1535392	1534606	1535392	1	1534606,	1535392,	0	-	a	a	0
1387	Rv1364c	chr	-	1535682	1537644	1535682	1537644	1	1535682,	1537644,	0	-	a	a	0
1388	Rv1365c	chr	-	1537782	1538169	1537782	1538169	1	1537782,	1538169,	0	rsfA	a	a	0
1389	Rv1366	chr	+	1538389	1539211	1538389	1539211	1	1538389,	1539211,	0	-	a	a	0
1390	Rv1367c	chr	-	1539511	1540645	1539511	1540645	1	1539511,	1540645,	0	-	a	a	0
1391	Rv1368	chr	+	1541019	1541805	1541019	1541805	1	1541019,	1541805,	0	lprF	a	a	0
1392	Rv1369c	chr	-	1541993	1542878	1541993	1542878	1	1541993,	1542878,	0	-	a	a	0
1393	Rv1370c	chr	-	1542928	1543255	1542928	1543255	1	1542928,	1543255,	0	-	a	a	0
1394	Rv1371	chr	+	1543358	1544828	1543358	1544828	1	1543358,	1544828,	0	-	a	a	0
1395	Rv1372	chr	+	1544824	1546006	1544824	1546006	1	1544824,	1546006,	0	-	a	a	0
1396	Rv1373	chr	+	1546011	1546992	1546011	1546992	1	1546011,	1546992,	0	-	a	a	0
1397	Rv1374c	chr	-	1547071	1547530	1547071	1547530	1	1547071,	1547530,	0	-	a	a	0
1398	Rv1375	chr	+	1547831	1549151	1547831	1549151	1	1547831,	1549151,	0	-	a	a	0
1399	Rv1376	chr	+	1549147	1550641	1549147	1550641	1	1549147,	1550641,	0	-	a	a	0
1400	Rv1377c	chr	-	1550578	1551217	1550578	1551217	1	1550578,	1551217,	0	-	a	a	0
1401	Rv1378c	chr	-	1551227	1552655	1551227	1552655	1	1551227,	1552655,	0	-	a	a	0
1402	Rv1379	chr	+	1552653	1553235	1552653	1553235	1	1552653,	1553235,	0	pyrR	a	a	0
1403	Rv1380	chr	+	1553231	1554191	1553231	1554191	1	1553231,	1554191,	0	pyrB	a	a	0
1404	Rv1381	chr	+	1554187	1555480	1554187	1555480	1	1554187,	1555480,	0	pyrC	a	a	0
1405	Rv1382	chr	+	1555476	1555974	1555476	1555974	1	1555476,	1555974,	0	-	a	a	0
1406	Rv1383	chr	+	1555970	1557101	1555970	1557101	1	1555970,	1557101,	0	carA	a	a	0
1407	Rv1384	chr	+	1557100	1560448	1557100	1560448	1	1557100,	1560448,	0	carB	a	a	0
1408	Rv1385	chr	+	1560444	1561269	1560444	1561269	1	1560444,	1561269,	0	pyrF	a	a	0
1409	Rv1386	chr	+	1561463	1561772	1561463	1561772	1	1561463,	1561772,	0	PE15	a	a	0
1410	Rv1387	chr	+	1561768	1563388	1561768	1563388	1	1561768,	1563388,	0	PPE20	a	a	0
1411	Rv1388	chr	+	1563693	1564266	1563693	1564266	1	1563693,	1564266,	0	mihF	a	a	0
1412	Rv1389	chr	+	1564400	1565027	1564400	1565027	1	1564400,	1565027,	0	gmk	a	a	0
1413	Rv1390	chr	+	1565092	1565425	1565092	1565425	1	1565092,	1565425,	0	rpoZ	a	a	0
1414	Rv1391	chr	+	1565440	1566697	1565440	1566697	1	1565440,	1566697,	0	dfp	a	a	0
1415	Rv1392	chr	+	1566824	1568036	1566824	1568036	1	1566824,	1568036,	0	metK	a	a	0
1416	Rv1393c	chr	-	1568108	1569587	1568108	1569587	1	1568108,	1569587,	0	-	a	a	0
1417	Rv1394c	chr	-	1569583	1570969	1569583	1570969	1	1569583,	1570969,	0	cyp132	a	a	0
1418	Rv1395	chr	+	1571046	1572081	1571046	1572081	1	1571046,	1572081,	0	-	a	a	0
1419	Rv1396c	chr	-	1572126	1573857	1572126	1573857	1	1572126,	1573857,	0	PE_PGRS25	a	a	0
1420	Rv1397c	chr	-	1574111	1574513	1574111	1574513	1	1574111,	1574513,	0	-	a	a	0
